1;NoActivity
2;NoActivity
3;NoActivity
4;NoActivity
5;NoActivity
6;NoActivity
7;NoActivity
8;NoActivity
9;NoActivity
10;NoActivity
11;NoActivity
12;NoActivity
13;NoActivity
14;NoActivity
15;NoActivity
16;NoActivity
17;NoActivity
18;NoActivity
19;NoActivity
20;NoActivity
21;NoActivity
22;NoActivity
23;NoActivity
24;NoActivity
25;NoActivity
26;NoActivity
27;NoActivity
28;NoActivity
29;NoActivity
30;NoActivity
31;NoActivity
32;NoActivity
33;NoActivity
34;NoActivity
35;NoActivity
36;NoActivity
37;NoActivity
38;NoActivity
39;NoActivity
40;NoActivity
41;NoActivity
42;NoActivity
43;NoActivity
44;NoActivity
45;NoActivity
46;NoActivity
47;NoActivity
48;NoActivity
49;NoActivity
50;NoActivity
51;NoActivity
52;NoActivity
53;NoActivity
54;NoActivity
55;NoActivity
56;NoActivity
57;NoActivity
58;NoActivity
59;NoActivity
60;NoActivity
61;NoActivity
62;NoActivity
63;NoActivity
64;NoActivity
65;NoActivity
66;NoActivity
67;NoActivity
68;NoActivity
69;NoActivity
70;NoActivity
71;NoActivity
72;NoActivity
73;NoActivity
74;NoActivity
75;NoActivity
76;NoActivity
77;NoActivity
78;NoActivity
79;NoActivity
80;NoActivity
81;NoActivity
82;NoActivity
83;NoActivity
84;NoActivity
85;NoActivity
86;NoActivity
87;NoActivity
88;NoActivity
89;NoActivity
90;NoActivity
91;NoActivity
92;NoActivity
93;NoActivity
94;NoActivity
95;NoActivity
96;NoActivity
97;NoActivity
98;NoActivity
99;NoActivity
100;NoActivity
101;NoActivity
102;NoActivity
103;NoActivity
104;NoActivity
105;NoActivity
106;NoActivity
107;NoActivity
108;NoActivity
109;NoActivity
110;NoActivity
111;NoActivity
112;NoActivity
113;NoActivity
114;NoActivity
115;NoActivity
116;NoActivity
117;NoActivity
118;NoActivity
119;NoActivity
120;NoActivity
121;NoActivity
122;NoActivity
123;NoActivity
124;NoActivity
125;NoActivity
126;NoActivity
127;NoActivity
128;NoActivity
129;NoActivity
130;NoActivity
131;NoActivity
132;NoActivity
133;NoActivity
134;NoActivity
135;NoActivity
136;NoActivity
137;NoActivity
138;NoActivity
139;NoActivity
140;NoActivity
141;NoActivity
142;NoActivity
143;NoActivity
144;NoActivity
145;NoActivity
146;NoActivity
147;NoActivity
148;NoActivity
149;NoActivity
150;NoActivity
151;NoActivity
152;NoActivity
153;NoActivity
154;NoActivity
155;NoActivity
156;NoActivity
157;NoActivity
158;NoActivity
159;Traj1
160;Traj1
161;Traj1
162;Traj1
163;Traj1
164;Traj1
165;Traj1
166;Traj1
167;Traj1
168;Traj1
169;Traj1
170;Traj1
171;Traj1
172;Traj1
173;Traj1
174;Traj1
175;Traj1
176;Traj1
177;Traj1
178;Traj1
179;Traj1
180;Traj1
181;Traj1
182;Traj1
183;Traj1
184;Traj1
185;Traj1
186;Traj1
187;Traj1
188;Traj1
189;Traj1
190;Traj1
191;Traj1
192;Traj1
193;Traj1
194;Traj1
195;Traj1
196;Traj1
197;Traj1
198;Traj1
199;Traj1
200;Traj1
201;Traj1
202;Traj1
203;Traj1
204;Traj1
205;Traj1
206;Traj1
207;Traj1
208;Traj1
209;Traj1
210;Traj1
211;Traj1
212;Traj1
213;Traj1
214;Traj1
215;Traj1
216;Traj1
217;Traj1
218;Traj1
219;Traj1
220;Traj1
221;Traj1
222;Traj1
223;Traj1
224;Traj1
225;Traj1
226;Traj1
227;Traj1
228;Traj1
229;Traj1
230;Traj1
231;Traj1
232;Traj1
233;Traj1
234;Traj1
235;Traj1
236;Traj1
237;Traj1
238;Traj1
239;Traj1
240;Traj1
241;Traj1
242;Traj1
243;Traj1
244;Traj1
245;Traj1
246;Traj1
247;Traj1
248;Traj1
249;Traj1
250;Traj1
251;Traj1
252;Traj1
253;Traj1
254;Traj1
255;Traj1
256;Traj1
257;Traj1
258;Traj1
259;Traj1
260;Traj1
261;Traj1
262;Traj1
263;Traj1
264;Traj1
265;Traj1
266;Traj1
267;Traj1
268;Traj1
269;Traj1
270;Traj1
271;Traj1
272;Traj1
273;Traj1
274;Traj1
275;Traj1
276;Traj1
277;Traj1
278;Traj1
279;Traj1
280;Traj1
281;Traj1
282;Traj1
283;Traj1
284;Traj1
285;Traj1
286;Traj1
287;Traj1
288;Traj1
289;Traj1
290;Traj1
291;Traj1
292;Traj1
293;Traj1
294;Traj1
295;Traj1
296;Traj1
297;Traj1
298;Traj1
299;Traj1
300;Traj1
301;Traj1
302;Traj1
303;Traj1
304;Traj1
305;Traj1
306;Traj1
307;Traj1
308;Traj1
309;Traj2
310;Traj2
311;Traj2
312;Traj2
313;Traj2
314;Traj2
315;Traj2
316;Traj2
317;Traj2
318;Traj2
319;Traj2
320;Traj2
321;Traj2
322;Traj2
323;Traj2
324;Traj2
325;Traj2
326;Traj2
327;Traj2
328;Traj2
329;Traj2
330;Traj2
331;Traj2
332;Traj2
333;Traj2
334;Traj2
335;Traj2
336;Traj2
337;Traj2
338;Traj2
339;Traj2
340;Traj2
341;Traj2
342;Traj2
343;Traj2
344;Traj2
345;Traj2
346;Traj2
347;Traj2
348;Traj2
349;Traj2
350;Traj2
351;Traj2
352;Traj2
353;Traj2
354;Traj2
355;Traj2
356;Traj2
357;Traj2
358;Traj2
359;Traj2
360;Traj2
361;Traj2
362;Traj2
363;Traj2
364;Traj2
365;Traj2
366;Traj2
367;Traj2
368;Traj2
369;Traj2
370;Traj2
371;Traj2
372;Traj2
373;Traj2
374;Traj2
375;Traj2
376;Traj2
377;Traj2
378;Traj2
379;Traj2
380;Traj2
381;Traj2
382;Traj2
383;Traj2
384;Traj2
385;Traj2
386;Traj2
387;Traj2
388;Traj2
389;Traj2
390;Traj3
391;Traj3
392;Traj3
393;Traj3
394;Traj3
395;Traj3
396;Traj3
397;Traj3
398;Traj3
399;Traj3
400;Traj3
401;Traj3
402;Traj3
403;Traj3
404;Traj3
405;Traj3
406;Traj3
407;Traj3
408;Traj3
409;Traj3
410;Traj3
411;Traj3
412;Traj3
413;Traj3
414;Traj3
415;Traj3
416;Traj3
417;Traj3
418;Traj3
419;Traj3
420;Traj3
421;Traj3
422;Traj3
423;Traj3
424;Traj3
425;Traj3
426;Traj3
427;Traj3
428;Traj3
429;Traj3
430;Traj3
431;Traj3
432;Traj3
433;Traj3
434;Traj3
435;Traj3
436;Traj3
437;Traj3
438;Traj3
439;Traj3
440;Traj3
441;Traj3
442;Traj3
443;Traj3
444;Traj3
445;Traj3
446;Traj3
447;Traj3
448;Traj3
449;Traj3
450;Traj3
451;Traj3
452;Traj3
453;Traj3
454;Traj3
455;Traj3
456;Traj3
457;Traj3
458;Traj3
459;Traj3
460;Traj3
461;Traj3
462;Traj3
463;Traj3
464;Traj3
465;Traj3
466;Traj3
467;Traj3
468;Traj3
469;Traj3
470;Traj3
471;Traj3
472;Traj3
473;Traj3
474;Traj3
475;Traj3
476;Traj3
477;Traj3
478;Traj3
479;Traj3
480;Traj3
481;Traj3
482;Traj3
483;Traj3
484;Traj3
485;Traj3
486;Traj3
487;Traj3
488;Traj3
489;Traj3
490;Traj3
491;Traj3
492;Traj3
493;Traj3
494;Traj3
495;Traj3
496;Traj3
497;Traj3
498;Traj3
499;Traj3
500;Traj3
501;Traj3
502;Traj3
503;Traj3
504;Traj3
505;Traj3
506;Traj3
507;Traj3
508;Traj3
509;Traj3
510;Traj3
511;Traj3
512;Traj3
513;Traj3
514;Traj3
515;Traj3
516;Traj3
517;Traj3
518;Traj3
519;Traj3
520;Traj3
521;Traj3
522;Traj3
523;Traj3
524;Traj3
525;Traj3
526;Traj3
527;Traj3
528;Traj3
529;Traj3
530;Traj3
531;Traj3
532;Traj3
533;Traj3
534;Traj3
535;Traj3
536;Traj3
537;Traj3
538;Traj3
539;Traj3
540;Traj3
541;Traj3
542;Traj3
543;Traj3
544;Traj3
545;Traj3
546;Traj3
547;Traj3
548;Traj3
549;Traj3
550;Traj5
551;Traj5
552;Traj5
553;Traj5
554;Traj5
555;Traj5
556;Traj5
557;Traj5
558;Traj5
559;Traj5
560;Traj5
561;Traj5
562;Traj5
563;Traj5
564;Traj5
565;Traj5
566;Traj5
567;Traj5
568;Traj5
569;Traj5
570;Traj5
571;Traj5
572;Traj5
573;Traj5
574;Traj5
575;Traj5
576;Traj5
577;Traj5
578;Traj5
579;Traj5
580;Traj5
581;Traj5
582;Traj5
583;Traj5
584;Traj5
585;Traj5
586;Traj5
587;Traj5
588;Traj5
589;Traj5
590;Traj5
591;Traj5
592;Traj5
593;Traj5
594;Traj5
595;Traj5
596;Traj5
597;Traj5
598;Traj5
599;Traj5
600;Traj5
601;Traj5
602;Traj5
603;Traj5
604;Traj5
605;Traj5
606;Traj5
607;Traj5
608;Traj5
609;Traj5
610;Traj5
611;Traj5
612;Traj5
613;Traj5
614;Traj5
615;Traj5
616;Traj5
617;Traj5
618;Traj5
619;Traj5
620;Traj5
621;Traj5
622;Traj5
623;Traj5
624;Traj5
625;Traj5
626;Traj5
627;Traj5
628;Traj5
629;Traj5
630;Traj5
631;Traj5
632;Traj5
633;Traj5
634;Traj5
635;Traj5
636;Traj5
637;Traj5
638;Traj5
639;Traj5
640;Traj5
641;Traj5
642;Traj5
643;Traj5
644;Traj5
645;Traj5
646;Traj5
647;Traj5
648;Traj5
649;Traj5
650;Traj5
651;Traj5
652;Traj5
653;Traj5
654;Traj5
655;Traj5
656;Traj5
657;Traj5
658;Traj5
659;Traj5
660;Traj5
661;Traj5
662;Traj5
663;Traj5
664;Traj5
665;Traj5
666;Traj5
667;Traj5
668;Traj5
669;Traj5
670;Traj5
671;Traj5
672;Traj5
673;Traj5
674;Traj5
675;Traj5
676;Traj5
677;Traj5
678;Traj5
679;Traj5
680;Traj5
681;Traj5
682;Traj5
683;Traj5
684;Traj5
685;Traj5
686;Traj5
687;Traj5
688;Traj5
689;Traj5
690;Traj5
691;Traj5
692;Traj5
693;Traj5
694;Traj5
695;Traj5
696;Traj5
697;Traj5
698;Traj5
699;Traj5
700;Traj5
701;Traj5
702;Traj5
703;Traj5
704;Traj5
705;Traj5
706;Traj5
707;Traj5
708;Traj5
709;Traj6
710;Traj6
711;Traj6
712;Traj6
713;Traj6
714;Traj6
715;Traj6
716;Traj6
717;Traj6
718;Traj6
719;Traj6
720;Traj6
721;Traj6
722;Traj6
723;Traj6
724;Traj6
725;Traj6
726;Traj6
727;Traj6
728;Traj6
729;Traj6
730;Traj6
731;Traj6
732;Traj6
733;Traj6
734;Traj6
735;Traj6
736;Traj6
737;Traj6
738;Traj6
739;Traj6
740;Traj6
741;Traj6
742;Traj6
743;Traj6
744;Traj6
745;Traj6
746;Traj6
747;Traj6
748;Traj6
749;Traj6
750;Traj6
751;Traj6
752;Traj6
753;Traj6
754;Traj6
755;Traj6
756;Traj6
757;Traj6
758;Traj6
759;Traj6
760;Traj6
761;Traj6
762;Traj6
763;Traj6
764;Traj6
765;Traj6
766;Traj6
767;Traj6
768;Traj6
769;Traj6
770;Traj6
771;Traj6
772;Traj6
773;Traj6
774;Traj6
775;Traj6
776;Traj6
777;Traj6
778;Traj6
779;Traj6
780;Traj6
781;Traj6
782;Traj6
783;Traj6
784;Traj6
785;Traj6
786;Traj6
787;Traj6
788;Traj6
789;Traj6
790;Traj6
791;Traj6
792;Traj6
793;Traj6
794;Traj6
795;Traj6
796;Traj6
797;Traj6
798;Traj6
799;Traj6
800;Traj6
801;Traj6
802;Traj6
803;Traj6
804;Traj6
805;Traj6
806;Traj6
807;Traj6
808;Traj6
809;Traj6
810;Traj6
811;Traj6
812;Traj6
813;Traj6
814;Traj6
815;Traj6
816;Traj6
817;Traj6
818;Traj6
819;Traj6
820;Traj6
821;Traj6
822;Traj6
823;Traj6
824;Traj6
825;Traj6
826;Traj6
827;Traj6
828;Traj6
829;Traj6
830;Traj6
831;Traj6
832;Traj6
833;Traj6
834;Traj6
835;Traj6
836;Traj6
837;Traj6
838;Traj6
839;Traj6
840;Traj6
841;Traj6
842;Traj6
843;Traj6
844;Traj6
845;Traj6
846;Traj6
847;Traj6
848;Traj6
849;Traj6
850;Traj6
851;Traj6
852;Traj6
853;Traj6
854;Traj6
855;Traj6
856;Traj6
857;Traj6
858;Traj6
859;Traj6
860;Traj6
861;Traj6
862;Traj6
863;Traj6
864;Traj6
865;Traj6
866;Traj6
867;Traj6
868;Traj6
869;Traj6
870;Traj6
871;Traj6
872;Traj6
873;Traj6
874;Traj6
875;Traj7
876;Traj7
877;Traj7
878;Traj7
879;Traj7
880;Traj7
881;Traj7
882;Traj7
883;Traj7
884;Traj7
885;Traj7
886;Traj7
887;Traj7
888;Traj7
889;Traj7
890;Traj7
891;Traj7
892;Traj7
893;Traj7
894;Traj7
895;Traj7
896;Traj7
897;Traj7
898;Traj7
899;Traj7
900;Traj7
901;Traj7
902;Traj7
903;Traj7
904;Traj7
905;Traj7
906;Traj7
907;Traj7
908;Traj7
909;Traj7
910;Traj7
911;Traj7
912;Traj7
913;Traj7
914;Traj7
915;Traj7
916;Traj7
917;Traj7
918;Traj7
919;Traj7
920;Traj7
921;Traj7
922;Traj7
923;Traj7
924;Traj7
925;Traj7
926;Traj7
927;Traj7
928;Traj7
929;Traj7
930;Traj7
931;Traj7
932;Traj7
933;Traj7
934;Traj7
935;Traj7
936;Traj7
937;Traj7
938;Traj7
939;Traj7
940;Traj7
941;Traj7
942;Traj7
943;Traj7
944;Traj7
945;Traj7
946;Traj7
947;Traj7
948;Traj7
949;Traj7
950;Traj7
951;Traj7
952;Traj7
953;Traj7
954;Traj7
955;Traj7
956;Traj7
957;Traj7
958;Traj7
959;Traj7
960;Traj7
961;Traj7
962;Traj7
963;Traj7
964;Traj7
965;Traj7
966;Traj7
967;Traj7
968;Traj7
969;Traj7
970;Traj7
971;Traj7
972;Traj7
973;Traj7
974;Traj7
975;Traj7
976;Traj7
977;Traj7
978;Traj7
979;Traj7
980;Traj7
981;Traj7
982;Traj7
983;Traj7
984;Traj8
985;Traj8
986;Traj8
987;Traj8
988;Traj8
989;Traj8
990;Traj8
991;Traj8
992;Traj8
993;Traj8
994;Traj8
995;Traj8
996;Traj8
997;Traj8
998;Traj8
999;Traj8
1000;Traj8
1001;Traj8
1002;Traj8
1003;Traj8
1004;Traj8
1005;Traj8
1006;Traj8
1007;Traj8
1008;Traj8
1009;Traj8
1010;Traj8
1011;Traj8
1012;Traj8
1013;Traj8
1014;Traj8
1015;Traj8
1016;Traj8
1017;Traj8
1018;Traj8
1019;Traj8
1020;Traj8
1021;Traj8
1022;Traj8
1023;Traj8
1024;Traj8
1025;Traj8
1026;Traj8
1027;Traj8
1028;Traj8
1029;Traj8
1030;Traj8
1031;Traj8
1032;Traj8
1033;Traj8
1034;Traj8
1035;Traj8
1036;Traj8
1037;Traj8
1038;Traj8
1039;Traj8
1040;Traj9
1041;Traj9
1042;Traj9
1043;Traj9
1044;Traj9
1045;Traj9
1046;Traj9
1047;Traj9
1048;Traj9
1049;Traj9
1050;Traj9
1051;Traj9
1052;Traj9
1053;Traj9
1054;Traj9
1055;Traj9
1056;Traj9
1057;Traj9
1058;Traj9
1059;Traj9
1060;Traj9
1061;Traj9
1062;Traj9
1063;Traj9
1064;Traj9
1065;Traj9
1066;Traj9
1067;Traj9
1068;Traj9
1069;Traj9
1070;Traj9
1071;Traj9
1072;Traj9
1073;Traj9
1074;Traj9
1075;Traj9
1076;Traj9
1077;Traj9
1078;Traj9
1079;Traj9
1080;Traj9
1081;Traj9
1082;Traj9
1083;Traj9
1084;Traj9
1085;Traj9
1086;Traj9
1087;Traj9
1088;Traj9
1089;Traj9
1090;Traj9
1091;Traj9
1092;Traj9
1093;Traj9
1094;Traj9
1095;Traj9
1096;Traj9
1097;Traj9
1098;Traj9
1099;Traj9
1100;Traj9
1101;Traj9
1102;Traj9
1103;Traj9
1104;Traj9
1105;Traj9
1106;Traj9
1107;Traj9
1108;Traj9
1109;Traj9
1110;Traj9
1111;Traj9
1112;Traj9
1113;Traj9
1114;Traj9
1115;Traj9
1116;Traj9
1117;Traj9
1118;Traj9
1119;Traj9
1120;Traj9
1121;Traj9
1122;Traj9
1123;Traj9
1124;Traj9
1125;Traj9
1126;Traj9
1127;Traj9
1128;Traj9
1129;Traj9
1130;Traj9
1131;Traj9
1132;Traj9
1133;Traj9
1134;Traj9
1135;Traj9
1136;Traj9
